year,mo,day,hr,min,db,obs,T,hum,wind spd,prec,cover,people
2017,7,9,12,20,40.73,,,,,,,32
2017,7,9,12,21,41.184,,,,,,,
2017,7,9,12,22,44.09,,,,,,,
2017,7,9,12,23,46.944,,,,,,,
2017,7,9,12,24,48.433,,,,,,,
2017,7,9,12,25,47.596,,,,,,,
2017,7,9,12,26,47.557,,,,,,,
2017,7,9,12,27,43.71,,,,,,,
2017,7,9,12,28,44.663,dog barking,,,,,,
2017,7,9,12,29,42.16,crowd,,,,,,
2017,7,9,12,30,42.614,,,,,,,
2017,7,9,12,31,42.134,,,,,,,
2017,7,9,12,32,43.405,,,,,,,
2017,7,9,12,33,43.934,,,,,,,
2017,7,9,12,34,45.603,,,,,,,
2017,7,9,12,35,48.106,,,,,,,
2017,7,9,12,36,52.827,crowd,,,,,,
2017,7,9,12,37,45.573,,,,,,,
2017,7,9,12,38,45.383,,,,,,,
2017,7,9,12,39,46.252,,,,,,,
2017,7,9,12,40,46.001,,,,,,,
2017,7,9,12,41,45.875,,,,,,,
2017,7,9,12,42,43.461,,,,,,,
2017,7,9,12,43,45.005,,,,,,,
2017,7,9,12,44,50.353,,,,,,,
2017,7,9,12,45,48.823,children,,,,,,
2017,7,9,12,46,50.118,,,,,,,
2017,7,9,12,47,55.724,,,,,,,
2017,7,9,12,48,46.661,,,,,,,
2017,7,9,12,49,41.01,,,,,,,
2017,7,9,12,50,42.015,,,,,,,
2017,7,9,12,51,46.305,,,,,,,80
2017,7,9,12,52,45.321,,,,,,,
2017,7,9,12,53,44.122,car alarm,,,,,,
2017,7,9,12,54,42.924,,,,,,,
2017,7,9,12,55,43.279,,,,,,,
2017,7,9,12,56,44.264,,77,45,5.8,n/a,partly cloudy,
2017,7,9,12,57,43.441,,,,,,,
2017,7,9,12,58,48.677,,,,,,,
2017,7,9,12,59,46.836,,,,,,,
2017,7,9,13,0,45.754,,,,,,,
2017,7,9,13,1,45.287,,,,,,,
2017,7,9,13,2,49.517,car beeping,,,,,,
2017,7,9,13,3,49.737,,,,,,,
2017,7,9,13,4,45.982,,,,,,,
2017,7,9,13,5,45.608,,,,,,,
2017,7,9,13,6,45.297,car honking,,,,,,
2017,7,9,13,7,44.441,,,,,,,
2017,7,9,13,8,46.067,,,,,,,
2017,7,9,13,9,53.526,,,,,,,
2017,7,9,13,10,43.39,dog,,,,,,
2017,7,9,13,11,45.818,,,,,,,
2017,7,9,13,12,49.098,,,,,,,
2017,7,9,13,13,42.822,,,,,,,
2017,7,9,13,14,45.49,individual,,,,,,
2017,7,9,13,15,48.435,,,,,,,
2017,7,9,13,16,52.276,"children, trolley bell",,,,,,
2017,7,9,13,17,50.153,dog,,,,,,
2017,7,9,13,18,49.826,,,,,,,32
2017,7,9,13,19,48.352,,,,,,,
2017,7,9,13,20,44.956,,,,,,,
2017,7,9,13,21,48.035,,,,,,,
2017,7,9,13,22,43.709,baby crying,,,,,,
2017,7,9,13,23,45.685,,,,,,,
2017,7,9,13,24,49.196,,,,,,,
2017,7,9,13,25,48.238,individual yelling,,,,,,
2017,7,9,13,26,49.033,,,,,,,
2017,7,9,13,27,42.293,motorcycle,,,,,,
2017,7,9,13,28,48.757,,,,,,,
2017,7,9,13,29,49.102,motorcycle,,,,,,
2017,7,9,13,30,47.516,,,,,,,
2017,7,9,13,31,47.427,,,,,,,
2017,7,9,13,32,49.323,,,,,,,
2017,7,9,13,33,50.141,,,,,,,
2017,7,9,13,34,47.764,children,,,,,,
2017,7,9,13,35,46.19,,,,,,,
2017,7,9,13,36,51.527,,,,,,,
2017,7,9,13,37,52.232,,,,,,,
2017,7,9,13,38,45.24,,,,,,,
2017,7,9,13,39,54.404,,,,,,,
2017,7,9,13,40,48.964,car alarm,,,,,,
2017,7,9,13,41,44.998,,,,,,,
2017,7,9,13,42,43.414,,,,,,,
2017,7,9,13,43,45.98,,,,,,,
2017,7,9,13,44,48.345,,,,,,,
2017,7,9,13,45,45.823,,,,,,,
2017,7,9,13,46,47.543,,,,,,,
2017,7,9,13,47,47.143,,,,,,,
2017,7,9,13,48,51.301,,,,,,,
2017,7,9,13,49,43.28,,,,,,,
2017,7,9,13,50,47.237,,,,,,,
2017,7,9,13,51,51.36,motorcycles,,,,,,
2017,7,9,13,52,49.726,,,,,,,43
2017,7,9,13,53,50.357,,,,,,,
2017,7,9,13,54,47.88,,,,,,,
2017,7,9,13,55,47.913,,,,,,,
2017,7,9,13,56,47.491,,79,40,5.8,n/a,partly cloudy,
2017,7,9,13,57,43.758,,,,,,,
2017,7,9,13,58,44.434,,,,,,,
2017,7,9,13,59,43.963,,,,,,,
2017,7,9,14,0,44.674,,,,,,,
2017,7,9,14,1,44.667,,,,,,,
2017,7,9,14,2,47.734,,,,,,,
2017,7,9,14,3,48.788,,,,,,,
2017,7,9,14,4,50.599,,,,,,,
2017,7,9,14,5,44.515,,,,,,,
2017,7,9,14,6,47.719,,,,,,,
2017,7,9,14,7,47.083,,,,,,,
2017,7,9,14,8,45.65,,,,,,,
2017,7,9,14,9,47.946,,,,,,,
2017,7,9,14,10,43.657,,,,,,,
2017,7,9,14,11,46.448,,,,,,,
2017,7,9,14,12,45.338,,,,,,,
2017,7,9,14,13,44.386,,,,,,,
2017,7,9,14,14,40.12,motorcycle,,,,,,
2017,7,9,14,15,44.545,,,,,,,
2017,7,9,14,16,50.192,,,,,,,
2017,7,9,14,17,46.578,,,,,,,
2017,7,9,14,18,45.738,children,,,,,,23
2017,7,9,14,19,46.528,"children, bus backing up",,,,,,
2017,7,9,14,20,46.621,motorcycle,,,,,,
2017,7,9,14,21,51.917,,,,,,,
2017,7,9,14,22,48.725,,,,,,,
2017,7,9,14,23,42.058,,,,,,,
2017,7,9,14,24,40.613,,,,,,,
2017,7,9,14,25,43.261,,,,,,,
2017,7,9,14,26,40.151,,,,,,,
2017,7,9,14,27,40.119,,,,,,,
2017,7,9,14,28,47.12,,,,,,,
2017,7,9,14,29,48.228,,,,,,,
2017,7,9,14,30,49.444,,,,,,,
2017,7,9,14,31,40.489,,,,,,,
2017,7,9,14,32,38.601,,,,,,,
2017,7,9,14,33,40.036,,,,,,,
2017,7,9,14,34,43.18,,,,,,,
2017,7,9,14,35,36.942,,,,,,,
2017,7,9,14,36,37.499,,,,,,,
2017,7,9,14,37,39.775,baby,,,,,,
2017,7,9,14,38,46.156,baby,,,,,,
2017,7,9,14,39,50.438,,,,,,,
2017,7,9,14,40,50.754,crowd,,,,,,
2017,7,9,14,41,50.763,,,,,,,
2017,7,9,14,42,46.911,,,,,,,
2017,7,9,14,43,45.639,,,,,,,
2017,7,9,14,44,46.644,,,,,,,
2017,7,9,14,45,48.382,dog,,,,,,
2017,7,9,14,46,52.4,,,,,,,
2017,7,9,14,47,52.245,,,,,,,
2017,7,9,14,48,50.757,,,,,,,33
2017,7,9,14,49,48.418,,,,,,,
2017,7,9,14,50,44.691,,,,,,,
2017,7,9,14,51,44.945,dog,,,,,,
2017,7,9,14,52,47.308,,,,,,,
2017,7,9,14,53,43.918,,,,,,,
2017,7,9,14,54,43.395,dog,,,,,,
2017,7,9,14,55,46.51,,,,,,,
2017,7,9,14,56,54.479,,80.1,34,5.8,n/a,clear,
2017,7,9,14,57,44.77,,,,,,,
2017,7,9,14,58,47.827,,,,,,,
2017,7,9,14,59,52.416,baby crying,,,,,,
2017,7,9,15,0,49.941,,,,,,,
2017,7,9,15,1,48.771,,,,,,,
2017,7,9,15,2,47.749,,,,,,,
2017,7,9,15,3,49.227,,,,,,,
2017,7,9,15,4,48.972,,,,,,,
2017,7,9,15,5,46.19,,,,,,,
2017,7,9,15,6,50.888,,,,,,,
2017,7,9,15,7,42.448,,,,,,,
2017,7,9,15,8,45.167,,,,,,,
2017,7,9,15,9,44.521,,,,,,,
2017,7,9,15,10,45.027,,,,,,,
2017,7,9,15,11,45.421,,,,,,,
2017,7,9,15,12,47.162,,,,,,,
2017,7,9,15,13,47.412,,,,,,,
2017,7,9,15,14,61.771,,,,,,,
2017,7,9,15,15,74.221,,,,,,,
2017,7,9,15,16,44.581,,,,,,,
2017,7,9,15,17,46.388,,,,,,,
2017,7,9,15,18,46.364,,,,,,,36
2017,7,9,15,19,46.436,,,,,,,
2017,7,9,15,20,46.963,individual laughing,,,,,,
2017,7,9,15,21,44.763,,,,,,,
2017,7,9,15,22,46.618,,,,,,,
2017,7,9,15,23,48.524,,,,,,,
2017,7,9,15,24,45.974,,,,,,,
2017,7,9,15,25,47.05,,,,,,,
2017,7,9,15,26,42.562,,,,,,,
2017,7,9,15,27,41.998,,,,,,,
2017,7,9,15,28,41.726,,,,,,,
2017,7,9,15,29,44.177,,,,,,,
2017,7,9,15,30,45.857,,,,,,,
2017,7,9,15,31,44.566,,,,,,,
2017,7,9,15,32,42.623,,,,,,,
2017,7,9,15,33,45.397,,,,,,,
2017,7,9,15,34,49.877,,,,,,,
2017,7,9,15,35,41.733,children,,,,,,
2017,7,9,15,36,44.287,,,,,,,
2017,7,9,15,37,44.876,,,,,,,
2017,7,9,15,38,46.145,,,,,,,
2017,7,9,15,39,49.379,children,,,,,,
2017,7,9,15,40,41.369,,,,,,,
2017,7,9,15,41,45.13,,,,,,,
2017,7,9,15,42,41.306,,,,,,,
2017,7,9,15,43,38.537,,,,,,,
2017,7,9,15,44,42.143,,,,,,,
2017,7,9,15,45,40.979,children,,,,,,
2017,7,9,15,46,46.528,,,,,,,
2017,7,9,15,47,42.365,,,,,,,
2017,7,9,15,48,44.611,,,,,,,29
2017,7,9,15,49,44.463,,,,,,,
2017,7,9,15,50,47.493,children screaming,,,,,,
2017,7,9,15,51,42.398,,,,,,,
2017,7,9,15,52,61.562,,,,,,,
2017,7,9,15,53,48.335,,,,,,,
2017,7,9,15,54,40.744,children,,,,,,
2017,7,9,15,55,51.428,,,,,,,
2017,7,9,15,56,56.262,,79,40,5.8,n/a,partly cloudy,
2017,7,9,15,57,45.016,,,,,,,
2017,7,9,15,58,43.396,child screaming,,,,,,
2017,7,9,15,59,41.217,,,,,,,
2017,7,9,16,0,46.625,,,,,,,
2017,7,9,16,1,51.594,,,,,,,
2017,7,9,16,2,43.91,,,,,,,
2017,7,9,16,3,45.54,,,,,,,
2017,7,9,16,4,44.344,,,,,,,
2017,7,9,16,5,42.98,,,,,,,
2017,7,9,16,6,44.618,,,,,,,
2017,7,9,16,7,46.646,,,,,,,
2017,7,9,16,8,43.692,,,,,,,
2017,7,9,16,9,42.377,,,,,,,
2017,7,9,16,10,41.876,,,,,,,
2017,7,9,16,11,41.633,,,,,,,
2017,7,9,16,12,39.811,,,,,,,
2017,7,9,16,13,45.581,,,,,,,
2017,7,9,16,14,44.547,,,,,,,
2017,7,9,16,15,41.796,,,,,,,
2017,7,9,16,16,48.145,,,,,,,
2017,7,9,16,17,40.588,,,,,,,
2017,7,9,16,18,43.642,,,,,,,32
2017,7,9,16,19,46.016,,,,,,,
2017,7,9,16,20,47.616,,,,,,,
2017,7,9,16,21,45.792,,,,,,,
2017,7,9,16,22,42.218,,,,,,,
2017,7,9,16,23,42.104,,,,,,,
2017,7,9,16,24,42.256,,,,,,,
2017,7,9,16,25,43.918,,,,,,,
2017,7,9,16,26,44.872,,,,,,,
2017,7,9,16,27,48.683,,,,,,,
2017,7,9,16,28,46.499,,,,,,,
2017,7,9,16,29,45.537,,,,,,,
2017,7,9,16,30,47.868,playing music,,,,,,
2017,7,9,16,31,52.989,,,,,,,
2017,7,9,16,32,50.854,,,,,,,
2017,7,9,16,33,39.792,,,,,,,
2017,7,9,16,34,47.208,,,,,,,
2017,7,9,16,35,43.239,,,,,,,
2017,7,9,16,36,40.174,,,,,,,
2017,7,9,16,37,43.945,motorcyle,,,,,,
2017,7,9,16,38,42.581,,,,,,,
2017,7,9,16,39,47.714,,,,,,,
2017,7,9,16,40,44.492,,,,,,,
2017,7,9,16,41,47.7,,,,,,,
2017,7,9,16,42,44.579,,,,,,,
2017,7,9,16,43,43.778,,,,,,,
2017,7,9,16,44,44.863,,,,,,,
2017,7,9,16,45,50.663,,,,,,,
2017,7,9,16,46,43.923,,,,,,,
2017,7,9,16,47,42.221,,,,,,,
2017,7,9,16,48,62.304,,,,,,,
2017,7,9,16,49,65.854,,,,,,,
